Position,weekday
"-74.179047,40.678551,back",2
"-74.179245,40.67823,back",2
"-74.179474,40.677876,back",2
"-74.179626,40.677635,back",2
"-74.179749,40.677429,back",2
"-74.179909,40.677193,back",2
"-74.180069,40.676937,back",2
"-74.180267,40.676624,back",2
"-74.18045,40.676311,back",2
"-74.179955,40.675694,back",2
"-74.179565,40.675598,back",2
"-74.179253,40.675682,back",2
"-74.179031,40.67601,back",2
"-74.178436,40.676971,back",2
"-74.17688,40.679432,back",2
"-74.175232,40.681961,back",2
"-74.173386,40.684933,back",2
"-74.168579,40.692627,back",2
"-74.164894,40.69862,back",2
"-74.160034,40.706497,back",2
"-74.155281,40.711655,back",2
"-74.147766,40.717987,back",2
"-74.144043,40.721058,back",2
"-74.134949,40.728882,back",2
"-74.128189,40.734882,back",2
"-74.121513,40.741959,back",2
"-74.117577,40.746849,back",2
"-74.113464,40.752182,back",2
"-74.107155,40.760582,back",2
"-74.102592,40.766727,back",2
"-74.098167,40.772636,back",2
"-74.089722,40.784134,back",2
"-74.080933,40.795959,back",2
"-74.076256,40.802151,back",2
"-74.071693,40.808018,back",2
"-74.067017,40.814026,back",2
"-74.049599,40.835903,back",2
"-74.03936,40.848423,back",2
"-74.029114,40.860535,back",2
"-74.017204,40.874123,back",2
"-74.006409,40.886124,back",2
"-73.991486,40.902332,back",2
"-73.977623,40.916996,back",2
"-73.96402,40.931057,back",2
"-73.953918,40.944077,back",2
"-73.950439,40.951859,back",2
"-73.948601,40.961452,back",2
"-73.951157,40.994366,back",2
"-73.942993,41.027298,back",2
"-73.921265,41.045059,back",2
"-73.89785,41.055351,back",2
"-73.864075,41.068771,back",2
"-73.84436,41.076874,back",2
"-73.779999,41.104324,back",2
"-73.710876,41.134689,back",2
"-73.632874,41.16893,back",2
"-73.534546,41.212875,back",2
"-73.422882,41.261993,back",2
"-73.349098,41.294209,back",2
"-73.253845,41.336014,back",2
"-73.160522,41.376709,back",2
"-72.988373,41.451508,back",2
"-72.827682,41.52095,back",2
"-72.663513,41.591583,back",2
"-72.479492,41.670822,back",2
"-72.405769,41.704559,back",2
"-72.164574,41.812729,back",2
"-71.977806,41.879608,back",2
"-71.775276,41.953899,back",2
"-71.582047,42.024719,back",2
"-71.386795,42.095699,back",2
"-71.189682,42.166832,back",2
"-70.976212,42.243408,back",2
"-70.778854,42.313614,back",2
"-70.58828,42.380997,back",2
"-70.361877,42.460388,back",2
"-70.159439,42.530914,back",2
"-69.947891,42.603973,back",2
"-69.729164,42.678909,back",2
"-69.51503,42.751713,back",2
"-69.310699,42.820679,back",2
"-69.097595,42.892021,back",2
"-68.886368,42.962128,back",2
"-68.685867,43.028374,back",2
"-68.586754,43.060913,back",2
"-68.279007,43.161026,back",2
"-68.060493,43.231384,back",2
"-67.844475,43.300415,back",2
"-67.646027,43.363411,back",2
"-67.423027,43.433517,back",2
"-67.204216,43.501762,back",2
"-66.99456,43.57513,back",2
"-66.814796,43.667397,back",2
"-66.646141,43.75943,back",2
"-66.475395,43.852486,back",2
"-66.28997,43.952911,back",2
"-66.120132,44.044327,back",2
"-65.947395,44.136688,back",2
"-65.777893,44.226814,back",2
"-65.591461,44.325459,back",2
"-65.417435,44.416855,back",2
"-65.242844,44.507988,back",2
"-65.069679,44.597836,back",2
"-64.893761,44.68866,back",2
"-64.716705,44.779434,back",2
"-64.533623,44.872635,back",2
"-64.424088,44.928131,back",2
"-64.337639,44.971802,back",2
"-64.079262,45.101532,back",2
"-63.904522,45.188629,back",2
"-63.722847,45.278568,back",2
"-63.545574,45.365891,back",2
"-63.363716,45.454815,back",2
"-63.194031,45.537121,back",2
"-63.018852,45.621826,back",2
"-62.842133,45.706741,back",2
"-62.666885,45.790237,back",2
"-62.491039,45.873734,back",2
"-62.321957,45.95343,back",2
"-62.144234,46.036606,back",2
"-61.969856,46.117996,back",2
"-61.793427,46.199371,back",2
"-61.603432,46.286797,back",2
"-61.420921,46.370033,back",2
"-61.241844,46.451126,back",2
"-61.048077,46.538315,back",2
"-60.867207,46.619202,back",2
"-60.686131,46.69986,back",2
"-60.655106,46.713589,back",2
"-60.385212,46.83252,back",2
"-60.166214,46.927826,back",2
"-59.97683,47.010033,back",2
"-59.790134,47.080978,back",2
"-59.597309,47.153694,back",2
"-59.399555,47.22855,back",2
"-59.213425,47.29834,back",2
"-59.015244,47.372303,back",2
"-58.823547,47.443153,back",2
"-58.633141,47.513077,back",2
"-58.439987,47.583435,back",2
"-58.243736,47.654316,back",2
"-58.045349,47.722004,back",2
"-58.016396,47.731384,back",2
"-57.748787,47.819435,back",2
"-57.462021,47.895752,back",2
"-57.372093,47.93087,back",2
"-57.050804,48.04554,back",2
"-56.847862,48.110275,back",2
"-56.798492,48.125977,back",2
"-56.644169,48.174591,back",2
"-56.476768,48.227051,back",2
"-56.289944,48.269531,back",2
"-55.987595,48.378342,back",2
"-55.788715,48.439087,back",2
"-55.592339,48.498589,back",2
"-55.395813,48.55751,back",2
"-55.197407,48.616596,back",2
"-54.998497,48.675438,back",2
"-54.800014,48.733521,back",2
"-54.600925,48.791473,back",2
"-54.397575,48.850056,back",2
"-54.195629,48.90778,back",2
"-53.99585,48.96439,back",2
"-53.790798,49.022068,back",2
"-53.591961,49.077465,back",2
"-53.392357,49.132553,back",2
"-53.193562,49.187096,back",2
"-52.996021,49.240631,back",2
"-52.793571,49.295143,back",2
"-52.594009,49.348537,back",2
"-52.493038,49.375305,back",2
"-52.192036,49.454491,back",2
"-52.093456,49.480141,back",2
"-51.784996,49.559784,back",2
"-51.573006,49.613937,back",2
"-51.307598,49.681,back",2
"-51.274857,49.68924,back",2
"-50.971367,49.764854,back",2
"-50.764854,49.815643,back",2
"-50.561974,49.86525,back",2
"-50.347378,49.917114,back",2
"-50.1828,49.956558,back",2
"-49.772041,50.038879,back",2
"-49.559696,50.092674,back",2
"-49.34576,50.14537,back",2
"-49.229809,50.173817,back",2
"-48.887043,50.238308,back",2
"-48.68922,50.266102,back",2
"-48.508541,50.309341,back",2
"-16.121445,53.018234,back",2
"-15.97059,53.016388,back",2
"-14.665885,52.980358,back",2
"-14.412415,52.964947,back",2
"-14.162711,52.94912,back",2
"-13.925629,52.933594,back",2
"-13.680649,52.917068,back",2
"-13.416367,52.898666,back",2
"-13.153931,52.879803,back",2
"-12.911918,52.861881,back",2
"-12.653732,52.842178,back",2
"-12.397365,52.822033,back",2
"-12.139969,52.801208,back",2
"-11.88446,52.780045,back",2
"-11.629868,52.758316,back",2
"-11.370773,52.735703,back",2
"-11.108826,52.71217,back",2
"-10.845337,52.687866,back",2
"-10.585092,52.663338,back",2
"-10.329346,52.638618,back",2
"-10.073776,52.613297,back",2
"-9.819412,52.58757,back",2
"-9.573329,52.562084,back",2
"-9.31672,52.53495,back",2
"-9.06655,52.507992,back",2
"-8.81519,52.480289,back",2
"-8.55759,52.451248,back",2
"-8.295305,52.421124,back",2
"-8.050546,52.392494,back",2
"-7.804217,52.363029,back",2
"-7.560806,52.33342,back",2
"-7.31575,52.30307,back",2
"-7.06337,52.271255,back",2
"-6.82251,52.240269,back",2
"-6.569366,52.207169,back",2
"-6.319885,52.174805,back",2
"-6.067513,52.147957,back",2
"-5.815927,52.119282,back",2
"-5.576935,52.091446,back",2
"-5.330048,52.062195,back",2
"-5.086905,52.032787,back",2
"-4.837437,52.00211,back",2
"-4.590607,51.971146,back",2
"-4.344387,51.939728,back",2
"-4.105826,51.917801,back",2
"-3.869934,51.896759,back",2
"-3.619847,51.873138,back",2
"-3.369827,51.848953,back",2
"-3.134073,51.825714,back",2
"-2.874908,51.799515,back",2
"-2.630997,51.774281,back",2
"-2.375125,51.747299,back",2
"-2.120819,51.719864,back",2
"-1.886978,51.694073,back",2
"-1.644669,51.666885,back",2
"-1.383609,51.636978,back",2
"-1.145547,51.609192,back",2
"-0.912552,51.581463,back",2
"-0.672244,51.552338,back",2
"-0.441132,51.523922,back",2
"-0.199432,51.493526,back",2
"0.031662,51.464058,back",2
"0.25996,51.434464,back",2
"0.492096,51.40382,back",2
"0.727399,51.372299,back",2
"0.960693,51.340416,back",2
"1.194689,51.308075,back",2
"1.427155,51.278267,back",2
"1.670914,51.248985,back",2
"1.91185,51.218868,back",2
"2.149963,51.188515,back",2
"2.388535,51.157558,back",2
"2.627737,51.126068,back",2
"2.849096,51.096405,back",2
"3.087381,51.06395,back",2
"3.326111,51.030899,back",2
"3.561946,50.997711,back",2
"3.790432,50.965073,back",2
"4.034952,50.929642,back",2
"4.270248,50.894955,back",2
"4.504013,50.859951,back",2
"4.735565,50.824848,back",2
"4.969635,50.788773,back",2
"5.194321,50.75367,back",2
"5.433185,50.71582,back",2
"5.664566,50.67865,back",2
"5.877388,50.643948,back",2
"6.114542,50.613327,back",2
"6.345399,50.588104,back",2
"6.403396,50.581287,back",2
"6.778564,50.536644,back",2
"6.987016,50.511246,back",2
"7.20573,50.484192,back",2
"7.437819,50.455036,back",2
"7.673505,50.424824,back",2
"7.898279,50.395592,back",2
"8.130551,50.36496,back",2
"8.346566,50.335911,back",2
"8.57765,50.304394,back",2
"8.813493,50.271698,back",2
"9.041377,50.239594,back",2
"9.282408,50.205147,back",2
"9.491964,50.174793,back",2
"9.709167,50.142719,back",2
"9.928678,50.110062,back",2
"10.141568,50.077778,back",2
"10.366396,50.04332,back",2
"10.592231,50.008183,back",2
"10.80563,49.97456,back",2
"10.88181,49.962421,back",2
"11.200055,49.911163,back",2
"11.417542,49.875603,back",2
"11.621902,49.841759,back",2
"11.834733,49.806061,back",2
"12.047771,49.769928,back",2
"12.260742,49.733322,back",2
"12.468976,49.697113,back",2
"12.674956,49.660809,back",2
"12.892233,49.622124,back",2
"13.102136,49.58432,back",2
"13.314996,49.545502,back",2
"13.525977,49.506592,back",2
"13.737825,49.467041,back",2
"13.947794,49.427444,back",2
"14.14377,49.390091,back",2
"14.356673,49.349003,back",2
"14.401196,49.340343,back",2
"14.695271,49.2827,back",2
"14.894353,49.243237,back",2
"15.112706,49.199432,back",2
"15.323885,49.156677,back",2
"15.534234,49.113541,back",2
"15.742613,49.070343,back",2
"15.948064,49.027405,back",2
"16.144049,48.985943,back",2
"16.347515,48.94249,back",2
"16.548735,48.899124,back",2
"16.741545,48.857208,back",2
"16.933241,48.809143,back",2
"17.134235,48.738693,back",2
"17.325581,48.672729,back",2
"17.512207,48.607681,back",2
"17.699192,48.541786,back",2
"17.887983,48.475079,back",2
"18.078436,48.407112,back",2
"18.259928,48.342125,back",2
"18.442865,48.275742,back",2
"18.630207,48.207642,back",2
"18.820637,48.137806,back",2
"19.009438,48.067978,back",2
"19.192623,47.999733,back",2
"19.382771,47.928509,back",2
"19.452873,47.902176,back",2
"19.64764,47.828423,back",2
"19.963051,47.707901,back",2
"20.16118,47.631413,back",2
"20.353409,47.556656,back",2
"20.545464,47.481537,back",2
"20.738384,47.405445,back",2
"20.929026,47.329708,back",2
"21.123188,47.252056,back",2
"21.302349,47.179996,back",2
"21.492897,47.102783,back",2
"21.683853,47.025009,back",2
"21.865814,46.950302,back",2
"22.051758,46.873627,back",2
"22.280676,46.77832,back",2
"22.470324,46.698898,back",2
"22.659988,46.618809,back",2
"22.849709,46.538227,back",2
"23.037928,46.457657,back",2
"23.209854,46.383671,back",2
"23.392845,46.304253,back",2
"23.575287,46.224743,back",2
"23.74482,46.150166,back",2
"23.926918,46.069771,back",2
"24.108055,45.989189,back",2
"24.289398,45.908001,back",2
"24.4555,45.833176,back",2
"24.635536,45.751587,back",2
"24.802774,45.675293,back",2
"24.978722,45.594566,back",2
"25.157619,45.512028,back",2
"25.332798,45.430561,back",2
"25.510054,45.347744,back",2
"25.677862,45.268841,back",2
"25.850307,45.187225,back",2
"26.015036,45.108765,back",2
"26.188528,45.025726,back",2
"26.354124,44.945858,back",2
"26.519388,44.865837,back",2
"26.691349,44.782059,back",2
"26.86385,44.697456,back",2
"27.035196,44.612961,back",2
"27.196722,44.532848,back",2
"27.363594,44.44952,back",2
"27.52533,44.368378,back",2
"27.692739,44.28392,back",2
"27.85215,44.20298,back",2
"28.009708,44.122585,back",2
"28.173849,44.038418,back",2
"28.330994,43.957275,back",2
"28.4963,43.871521,back",2
"28.659115,43.78656,back",3
"28.824867,43.699631,back",3
"28.979383,43.61805,back",3
"29.086172,43.561489,back",3
"29.310118,43.442184,back",3
"29.468142,43.357361,back",3
"29.617113,43.277008,back",3
"29.773205,43.192429,back",3
"29.924862,43.109795,back",3
"30.084654,43.022232,back",3
"30.232676,42.940762,back",3
"30.385437,42.856293,back",3
"30.555981,42.779133,back",3
"30.738661,42.729694,back",3
"30.921722,42.706139,back",3
"31.120754,42.685143,back",3
"31.317652,42.664352,back",3
"31.513708,42.643246,back",3
"31.701113,42.62281,back",3
"31.895994,42.601181,back",3
"32.090565,42.5793,back",3
"32.340069,42.550781,back",3
"32.626274,42.517181,back",3
"32.82766,42.49321,back",3
"33.023113,42.469467,back",3
"33.218784,42.445358,back",3
"33.407303,42.421783,back",3
"33.604366,42.396847,back",3
"33.798096,42.371986,back",3
"33.983147,42.3479,back",3
"34.1754,42.322639,back",3
"34.369896,42.296757,back",3
"34.553089,42.271992,back",3
"34.744949,42.245728,back",3
"34.930584,42.219994,back",3
"35.119045,42.193451,back",3
"35.311993,42.165939,back",3
"35.500946,42.138702,back",3
"35.685703,42.111759,back",3
"35.827309,42.09095,back",3
"36.014015,42.057247,back",3
"36.101322,42.050079,back",3
"36.291801,42.021309,back",3
"36.481445,41.99226,back",3
"36.671532,41.962837,back",3
"36.851204,41.934723,back",3
"37.034466,41.907722,back",3
"37.234726,41.901627,back",3
"37.423203,41.89827,back",3
"37.623928,41.894806,back",3
"37.823742,41.890961,back",3
"38.026428,41.886726,back",3
"38.226292,41.882305,back",3
"38.424496,41.877365,back",3
"38.614773,41.872482,back",3
"38.817257,41.866745,back",3
"39.075302,41.859074,back",3
"39.267628,41.852928,back",3
"39.469532,41.846134,back",3
"39.664452,41.839279,back",3
"39.872379,41.831589,back",3
"40.080997,41.823441,back",3
"40.279751,41.81543,back",3
"40.486473,41.806656,back",3
"40.691486,41.797577,back",3
"40.897499,41.78743,back",3
"41.104069,41.776909,back",3
"41.300602,41.766586,back",3
"41.507305,41.755356,back",3
"41.713215,41.743835,back",3
"41.931046,41.731148,back",3
"42.126389,41.719482,back",3
"42.338882,41.706337,back",3
"42.544182,41.693298,back",3
"42.754765,41.679474,back",3
"42.959476,41.665741,back",3
"43.161579,41.65173,back",3
"43.366871,41.634647,back",3
"43.554298,41.594009,back",3
"43.733315,41.525665,back",3
"43.911041,41.449585,back",3
"44.086262,41.373581,back",3
"44.262329,41.296829,back",3
"44.437988,41.219788,back",3
"44.606018,41.147278,back",3
"44.785641,41.073086,back",3
"44.964668,40.997673,back",3
"45.142197,40.922535,back",3
"45.32029,40.846561,back",3
"45.498131,40.770638,back",3
"45.681839,40.704533,back",3
"45.865051,40.638336,back",3
"46.039707,40.575024,back",3
"46.230656,40.505428,back",3
"46.411987,40.438843,back",3
"46.593517,40.371777,back",3
"46.774658,40.304535,back",3
"46.955688,40.236786,back",3
"47.13623,40.168945,back",3
"47.317677,40.100189,back",3
"47.497681,40.031479,back",3
"47.668884,39.965927,back",3
"47.879253,39.884674,back",3
"48.062561,39.813431,back",3
"48.230457,39.739471,back",3
"48.392517,39.64291,back",3
"48.554749,39.545708,back",3
"48.716602,39.447693,back",3
"48.880798,39.347767,back",3
"49.033955,39.25415,back",3
"49.202332,39.15062,back",3
"49.362854,39.051414,back",3
"49.524841,38.950863,back",3
"49.684631,38.851101,back",3
"49.844177,38.751015,back",3
"49.996582,38.65493,back",3
"50.156528,38.553635,back",3
"50.315174,38.452698,back",3
"50.472504,38.352016,back",3
"50.637299,38.246014,back",3
"50.804424,38.138062,back",3
"50.95266,38.041763,back",3
"51.11319,37.940231,back",3
"51.268475,37.847713,back",3
"51.422405,37.75391,back",3
"51.575375,37.660355,back",3
"51.735554,37.561844,back",3
"51.888546,37.467476,back",3
"52.047554,37.368896,back",3
"52.199268,37.274422,back",3
"52.356781,37.175827,back",3
"52.505474,37.082565,back",3
"52.652679,36.989777,back",3
"52.799591,36.896759,back",3
"52.952271,36.799667,back",3
"53.098854,36.706066,back",3
"53.246876,36.615337,back",3
"53.400021,36.529175,back",3
"53.55423,36.441513,back",3
"53.706898,36.354458,back",3
"53.859901,36.266739,back",3
"54.021412,36.17374,back",3
"54.170208,36.087845,back",3
"54.322544,35.999405,back",3
"54.473534,35.911423,back",3
"54.624138,35.822891,back",3
"54.783268,35.729324,back",3
"54.935322,35.63979,back",3
"55.087166,35.549835,back",3
"55.243935,35.456837,back",3
"56.170071,35.009949,back",3
"56.347046,34.943272,back",3
"56.525688,34.875587,back",3
"56.70084,34.808926,back",3
"56.875534,34.742168,back",3
"57.051144,34.674622,back",3
"57.228584,34.606144,back",3
"57.404194,34.537895,back",3
"57.582264,34.468349,back",3
"57.758938,34.398972,back",3
"57.932911,34.330368,back",3
"58.1054,34.262009,back",3
"58.278294,34.193085,back",3
"58.444576,34.126423,back",3
"58.622417,34.055012,back",3
"58.788795,33.987717,back",3
"58.956112,33.919785,back",3
"59.128075,33.849621,back",3
"59.297977,33.779984,back",3
"59.464874,33.711174,back",3
"59.633904,33.641254,back",3
"59.802898,33.570923,back",3
"59.969826,33.501179,back",3
"60.137032,33.430977,back",3
"60.304909,33.360077,back",3
"60.47298,33.288849,back",3
"60.638535,33.216,back",3
"60.79055,33.128387,back",3
"60.943855,33.039093,back",3
"61.097553,32.948868,back",3
"61.248177,32.860107,back",3
"61.401051,32.769653,back",3
"61.55788,32.676407,back",3
"61.713448,32.583572,back",3
"61.864784,32.492935,back",3
"62.015076,32.402527,back",3
"62.169613,32.313118,back",3
"62.32415,32.223785,back",3
"62.475842,32.135376,back",3
"62.657887,32.028763,back",3
"62.80785,31.940643,back",3
"62.95512,31.85376,back",3
